Element, g_debug
28265, -1545.86279
28266,  32310.97461
28267, -3897.93237
28268, -2024.41309
28269,  88654.96875
28270, -6969.9375
28271, -8919.35742
28272,  44152.77344
28273, -2608.67407
28274, -9689.76074
28275,  17861.54883
28276, -1166.94604
28277, -4692.04883
28278,  31031.10938
28279, -5529.37305
28280, -6148.35547
28281,  47990.94531
28282, -8471.46289
28283, -4420.59424
28284,  51191.69531
28285, -6303.64355
28286,  360.89404
28287,  14899.65625
28288, -2445.73071
28289, -2537.11548
28290,  41020.52344
28291, -6130.13574
28292, -145.09152
28293,  51255.33594
28294, -856.10059
28295, -10122.14258
28296,  16420.08398
28297, -4458.35986
28298, -202.04108
28299,  76682.33594
28300, -9562.16699
28301, -13193.63867
28302,  25736.1875
28303, -6062.33008
28304, -3463.61792
28305,  56167.02344
28306,  331.1073
28307, -18708.60352
28308,  61427.49219
28309,  2095.54785
28310, -16502.68555
28311,  27835.23047
28312, -11515.53223
28313,  2051.29297
28314,  17396.93359
28315,  1063.29333
28316, -3726.24927
28317,  109346.78125
28318, -6425.32031
28319, -7937.31299
28320,  19990.83984
28321, -2282.05151
28322, -2459.70728
28323,  16039.80664
28324, -2231.65259
28325, -2019.64929
28326,  55129.89063
28327, -6516.1084
28328, -4894.77734
28329,  34957.15234
28330, -3557.84985
28331, -2773.20435
28332,  9681.91016
28333, -874.60657
28334, -1377.46582
28335,  37248.78125
28336, -4135.02783
28337, -3673.42188
28338,  4215.3667
28339, -231.45348
28340, -716.46582
28341,  68590.97656
28342, -13564.47461
28343,  316.53271
28344,  19924.48438
28345, -947.50879
28346, -3720.64526
28347,  30183.91016
28348, -4470.37744
28349, -731.3252
28350,  25269.16797
28351, -6066.93994
28352, -5787.25098
28353,  29381.88672
28354, -8502.18848
28355, -2036.91956
28356,  63235.78516
28357, -6704.00049
28358, -9143.80371
28359,  54413.64063
28360, -8232.72949
28361, -1204.18262
28362,  37693.33984
28363, -4331.73242
28364, -4422.72461
28365,  43760.75781
28366, -4313.03174
28367, -6703.20068
28368,  54913.91797
28369, -5594.57422
28370, -6632.14404
28371,  41602.14063
28372, -6932.29297
28373,  191.16916
28374,  127169.92188
28375, -13989.40918
28376, -18314.88477
28377,  52794.5625
28378, -449.82922
28379, -7264.14111
28380,  67489.875
28381, -6626.39551
28382, -2942.75293
28383,  16472.80469
28384, -355.06607
28385, -2230.10596
28386,  22558.9082
28387, -4367.10254
28388, -654.8197
28389,  14440.07617
28390, -2447.51025
28391, -1473.70032
28392,  1751.88354
28393,  89.91776
28394, -164.39143
28395,  2417.23096
28396,  62.07977
28397, -774.17352
28398,  1313.44714
28399,  346.66949
28400, -454.34839
28401,  16776.76172
28402, -1161.23767
28403, -3631.67505
28404,  42120.03125
28405, -3772.52075
28406, -11608.81641
28407,  27412.41016
28408, -4968.01855
28409, -3374.99414
28410,  38358.17578
28411, -179.24713
28412, -6997.7998
28413,  7048.44922
28414, -291.70734
28415, -1214.36829
28416,  78412.05469
28417, -12015.37891
28418, -2823.76611
28419,  46511.19922
28420, -4590.88232
28421, -5204.65332
28422,  106642.15625
28423, -7078.31152
28424, -9830.26465
28425,  8795.13184
28426, -226.28827
28427, -1108.40088
28428,  60832.19141
28429, -13206.04492
28430,  2527.69482
28431,  15881.90234
28432, -2330.70361
28433, -1379.87524
28434,  44182.53125
28435, -8101.86035
28436, -1925.76953
28437,  35602.73438
28438, -4565.57813
28439, -4176.62305
28440,  28066.63281
28441, -2439.74658
28442, -977.40314
28443,  11402.41309
28444, -585.67139
28445, -1748.34985
28446,  36182.44922
28447, -8255.74902
28448,  2847.45264
28449,  16873.96484
28450, -3717.21558
28451, -1528.8429
28452,  72218.39063
28453, -9580.52441
28454, -4171.75488
28455,  36636.15625
28456, -6750.45996
28457, -2785.88354
28458,  29917.20508
28459, -5272.66699
28460, -2133.87231
28461,  34136.34375
28462, -6400.12402
28463, -6473.76221
28464,  54030.71875
28465, -5024.41846
28466, -7551.28955
28467,  17858.58203
28468, -3046.34473
28469, -1102.37488
28470,  55547.87891
28471, -2449.50098
28472, -2118.71899
28473,  59456.49219
28474,  590.98474
28475, -8296.12793
28476,  14973.19336
28477, -2873.40088
28478, -2747.97925
28479,  33631.97266
28480, -7200.77979
28481,  2247.11206
28482,  6340.34033
28483, -899.98187
28484, -1053.92285
28485,  81535.625
28486, -13039.91113
28487, -10220.49219
28488,  23261.77539
28489,  956.27509
28490, -7735.24512
28491,  75835.6875
28492, -13807.13281
28493, -14113.45215
28494,  29049.45313
28495, -5851.91016
28496, -3158.21265
28497,  62282.8125
28498,  2903.82642
28499, -7705.45313
28500,  68901.86719
28501, -11942.94824
28502, -14212.56152
28503,  16852.3418
28504, -4306.7207
28505, -920.81177
28506,  17086.25977
28507, -3009.22534
28508, -3125.31274
28509,  28371.57422
28510, -5667.66553
28511, -1972.81213
28512,  13737.13281
28513,  270.08243
28514, -2399.7998
28515,  3293.6062
28516, -917.81946
28517, -949.44403
28518,  5749.92383
28519, -841.44263
28520, -71.04744
28521,  4530.71631
28522, -1402.43616
28523, -843.3183
28524,  4784.83057
28525, -1893.21948
28526, -358.448
28527,  3564.98535
28528, -329.01007
28529,  248.2991
28530,  6843.01953
28531, -2219.34912
28532, -930.14386
28533,  1642.54468
28534, -590.68408
28535,  321.77475
28536,  1192.39221
28537, -393.08722
28538, -54.21029
28539,  1699.3667
28540, -156.35434
28541, -325.54443
28542,  4587.5166
28543, -1463.43945
28544, -111.09564
28545,  1223.43481
28546, -478.49854
28547,  87.71545
28548,  8604.60742
28549, -1797.92944
28550, -1558.78052
28551,  1570.08911
28552, -54.14447
28553, -201.8186
28554,  614.79187
28555, -264.68365
28556, -41.3804
28557,  2761.07715
28558, -1198.11731
28559, -507.64453
28560,  2642.26758
28561, -745.922
28562,  31.65121
28563,  3324.44385
28564, -1062.4198
28565, -805.64685
28566,  11707.91016
28567, -3119.01538
28568,  2597.55371
28569,  3256.6272
28570, -909.97162
28571,  149.16733
28572,  6772.64746
28573, -751.80432
28574, -115.04578
28575,  2935.19434
28576, -1380.04395
28577,  86.53407
28578,  4532.29736
28579, -309.93015
28580, -285.80679
28581,  4579.1875
28582, -1623.98389
28583, -767.51752
28584,  585.22253
28585, -215.6904
28586, -47.94646
28587,  1975.79236
28588, -623.79858
28589,  328.36441
28590,  2767.13867
28591, -1057.65234
28592, -81.30157
28593,  3818.56201
28594, -550.67084
28595, -683.66992
28596,  2575.625
28597, -1098.2522
28598, -187.01497
28599,  1136.32007
28600, -290.11328
28601,  199.30544
28602,  3589.1394
28603, -331.89969
28604,  231.35751
28605,  5804.35889
28606, -2630.50806
28607, -143.56844
28608,  7839.95703
28609, -602.16028
28610, -343.12473
28611,  6143.61475
28612, -1147.3197
28613,  268.25125
28614,  8816.42285
28615, -1474.03418
28616, -1712.89661
28617,  3312.92407
28618, -80.81706
28619, -534.46661
28620,  8871.63184
28621, -1605.24805
28622, -1182.32703
28623,  3684.77148
28624,  29.07836
28625, -331.59396
28626,  4330.875
28627, -754.71124
28628,  7.21364
28629,  3307.06519
28630, -1084.78088
28631, -139.64743
28632,  8031.32422
28633, -1663.80127
28634, -1364.18445
28635,  7325.78076
28636, -1007.33551
28637, -852.28906
28638,  2892.43359
28639, -403.55286
28640,  455.93915
28641,  10083.2373
28642, -3810.74634
28643, -653.22144
28644,  12567.3125
28645, -4362.6167
28646, -1732.49683
28647,  2794.02832
28648, -812.45959
28649, -732.35327
28650,  4346.23926
28651,  390.58197
28652, -1079.67212
28653,  1255.39832
28654, -342.48975
28655, -1.97518
28656,  331.09039
28657, -95.78535
28658,  36.10921
28659,  74365.24219
28660, -8885.16797
28661, -5666.78662
28662,  33829.28125
28663, -6305.61523
28664, -1531.88049
28665,  55766.98438
28666, -12851.84082
28667, -6879.81201
28668,  40320.98438
28669, -5276.479
28670, -9492.11328
28671,  60842.63672
28672,  486.56146
28673, -5463.15527
28674,  66830.66406
28675, -2895.45801
28676, -13091.12207
28677,  32201.30469
28678, -3509.7561
28679, -809.49072
28680,  9524.42188
28681, -1478.12952
28682, -672.68616
28683,  43905.36719
28684,  1649.8761
28685, -11264.49805
28686,  21145.99805
28687, -2343.4541
28688, -1688.88428
28689,  18682.56055
28690,  120.0665
28691, -3573.64404
28692,  26458.63086
28693, -9094.1084
28694, -341.83093
28695,  22332.42578
28696, -145.92737
28697, -3240.65771
28698,  47810.34375
28699, -4781.84473
28700, -6405.4624
28701,  5291.76904
28702, -886.4184
28703, -1472.72034
28704,  36752.48047
28705, -891.71765
28706, -4355.19434
28707,  16142.0752
28708, -1260.70276
28709, -1025.97217
28710,  87130.84375
28711, -1200.63623
28712, -8476.48535
28713,  42985.60547
28714, -2357.40552
28715, -7050.31689
28716,  32005.69336
28717, -5284.96631
28718, -4441.82031
28719,  10226.6416
28720, -1711.27258
28721, -1352.95435
28722,  37656.36328
28723, -4188.96875
28724, -342.65167
28725,  34596.41797
28726, -7363.30859
28727, -442.54138
28728,  86230.58594
28729, -5529.18262
28730, -8871.86133
28731,  28617.79492
28732, -1860.94397
28733, -6047.40332
28734,  46165.12109
28735, -7676.96387
28736, -1224.44055
28737,  34044.96094
28738, -5263.24561
28739, -1173.38696
28740,  37675.60547
28741, -2177.16187
28742, -5951.89307
28743,  27980.45508
28744, -3412.45166
28745, -4822.23926
28746,  20158.64844
28747, -1700.09082
28748, -4551.71338
28749,  28362.11914
28750, -1561.31433
28751, -2422.48169
28752,  14496.14844
28753, -1622.58325
28754, -2599.29199
28755,  34292.83594
28756, -5604.84863
28757, -3254.29443
28758,  28224.24023
28759, -2792.19385
28760, -5028.06836
28761,  21447.36914
28762, -2989.91406
28763, -5674.38428
28764,  80299.50781
28765, -14671.11426
28766, -4590.21387
28767,  13807.48535
28768, -1363.40833
28769, -2269.06934
28770,  28080.66211
28771,  2001.64197
28772, -6544.7251
28773,  14008.93945
28774,  206.70276
28775, -3778.26343
28776,  18226.87695
28777, -3861.33545
28778,  652.10602
28779,  24720.20313
28780, -4043.4248
28781, -2218.2666
28782,  43488.875
28783, -7256.42139
28784,  509.61182
28785,  118462.36719
28786, -16191.91602
28787, -13293.56445
28788,  22590.93359
28789, -1776.94141
28790, -3185.67383
28791,  17378.80469
28792, -5984.6748
28793, -435.95938
28794,  70600.82813
28795, -11294.80762
28796, -2560.84351
28797,  30655.44336
28798, -3939.8335
28799, -3841.177
28800,  37668.99219
28801, -959.24884
28802, -2826.01733
28803,  38231.77734
28804, -10385.21191
28805, -5946.82959
28806,  48094.76953
28807, -4964.72168
28808, -3974.87402
28809,  31079.06445
28810, -3390.13184
28811, -1686.05664
28812,  28169.06055
28813, -1950.89124
28814, -4830.95752
28815,  32536.02344
28816, -6666.81885
28817, -2829.67749
28818,  24414.40234
28819, -6559.97607
28820,  434.39484
28821,  95213.17969
28822, -1623.39575
28823, -12555.74902
28824,  15243.36719
28825, -2948.48706
28826, -952.26807
28827,  10088.99707
28828, -499.83136
28829, -1765.99976
28830,  44541.54688
28831, -8917.22168
28832, -2006.10242
28833,  25791.98828
28834, -1079.5625
28835, -1368.60864
28836,  17813.26758
28837, -1794.02124
28838, -4435.29736
28839,  46249.00781
28840, -7371.24756
28841, -2887.42188
28842,  29643.13672
28843, -4657.18066
28844,  987.97144
28845,  7183.58252
28846,  1.6402
28847, -1295.9895
28848,  23711.32813
28849, -5389.33301
28850, -2382.29224
28851,  29422.85156
28852, -3390.13647
28853, -3423.40771
28854,  25721.81836
28855, -5645.23975
28856, -6246.89404
28857,  46497.94531
28858, -8870.92188
28859,  3495.46338
28860,  17594.91602
28861, -560.2323
28862, -4133.9126
28863,  45566.94922
28864, -8413.32227
28865, -1022.27594
28866,  42214.46484
28867, -2709.23901
28868, -7581.54248
28869,  30895.80859
28870, -7222.77197
28871,  466.38861
28872,  28382.23438
28873, -3666.67651
28874, -3653.21143
28875,  18657.60547
28876, -2110.7522
28877, -4660.15527
28878,  31948.44531
28879, -3753.98804
28880, -3275.09033
28881,  19234.11719
28882, -2138.54443
28883, -1394.82397
28884,  37211.60938
28885, -3777.42017
28886, -4407.30957
28887,  25738.88672
28888,  1517.06836
28889, -6530.08594
28890,  21856.47656
28891, -2545.60938
28892, -4849.52881
28893,  27969.33008
28894, -3656.82739
28895, -5620.11377
28896,  54553.19141
28897, -4929.85107
28898, -9864.64453
28899,  50036.77344
28900, -4225.55518
28901, -5634.56885
28902,  14342.01953
28903, -175.75156
28904, -3849.09473
28905,  108757.19531
28906, -9575.79395
28907, -8170.67969
28908,  41320.23047
28909, -8131.12646
28910, -3111.35547
28911,  37668.96875
28912, -6095.75635
28913, -1886.81653
28914,  73028.875
28915, -2043.00952
28916, -10203.625
28917,  65921.46094
28918, -12136.53613
28919, -14106.1123
28920,  14950.04688
28921, -3231.16284
28922, -315.72314
28923,  46188.91797
28924, -7843.54541
28925, -7049.86621
28926,  11238.81152
28927, -3095.42847
28928, -280.63336
28929,  23342.51563
28930, -4874.87402
28931, -3208.91138
28932,  27364.66992
28933, -4080.31714
28934, -1557.25842
28935,  15864.78613
28936, -1350.03723
28937, -2428.4563
28938,  53364.77344
28939, -4610.79297
28940, -4019.23267
28941,  62550.13672
28942, -2047.27527
28943, -8092.91406
28944,  17522.54492
28945, -2491.55566
28946, -2064.73315
28947,  44640.60156
28948, -233.35909
28949, -11197.84082
28950,  9507.73242
28951, -1615.70227
28952, -1687.97571
28953,  5584.48486
28954, -1355.79456
28955, -670.20282
28956,  13784.26953
28957, -1879.58179
28958, -1554.67712
28959,  17585.04102
28960, -3473.85376
28961, -2290.56348
28962,  52328.47656
28963, -6989.82422
28964, -4460.73828
28965,  47267.70703
28966,  2189.01709
28967, -13473.95898
28968,  116198.78125
28969, -11246.69727
28970, -22867.58008
28971,  52609.64063
28972, -6715.90234
28973, -9478.68652
28974,  28780.13672
28975, -1588.00317
28976, -5396.62891
28977,  11607.9375
28978, -3925.81934
28979,  748.96118
28980,  12246.27051
28981, -3153.14014
28982,  152.12593
28983,  14191.6084
28984, -1151.83875
28985, -2820.9436
28986,  83085.08594
28987, -4852.28906
28988, -15557.07227
28989,  40640.28906
28990, -2534.54858
28991, -3683.17383
28992,  8556.63086
28993, -1141.80066
28994, -1392.82349
28995,  22453.89453
28996, -4477.09131
28997, -2911.20361
28998,  18943.93164
28999, -6015.94678
29000,  787.90802
29001,  22396.46094
29002, -1634.89099
29003, -4392.34277
29004,  74356.21094
29005, -11359.24805
29006, -14600.27637
29007,  43639.07422
29008, -4636.54395
29009, -3593.85352
29010,  25169.16797
29011, -2467.97852
29012, -4316.10303
29013,  50721.42188
29014, -5834.74902
29015, -1671.57739
29016,  51135.10156
29017, -7755.56104
29018, -547.79138
29019,  60315.82031
29020, -5549.6001
29021, -10457.38086
29022,  39504.73047
29023, -5823.08398
29024, -3434.67651
29025,  21027.0293
29026, -259.48163
29027, -5476.62793
29028,  32585.99414
29029, -6681.03662
29030, -5105.33447
29031,  39739.08984
29032, -3951.13037
29033, -1067.69336
29034,  8343.7627
29035, -273.80219
29036, -1494.33008
29037,  19489.32813
29038, -1428.23022
29039, -4254.58105
29040,  28251.62695
29041, -3579.71655
29042, -3904.05322
29043,  61711.12891
29044, -9013.29102
29045, -4366.65039
29046,  48130.54297
29047, -3892.10986
29048, -9361.67969
29049,  66008.75781
29050, -5796.45313
29051, -7606.8916
29052,  8073.65332
29053, -884.92273
29054, -1765.94336
29055,  42443.98047
29056, -5864.21631
29057, -5020.39014
29058,  12362.26367
29059, -1986.09033
29060, -1315.7135
29061,  39164.50391
29062, -3059.4751
29063, -6794.32373
29064,  8211.97754
29065, -1235.35059
29066,  62.23621
29067,  31935.69922
29068, -2270.87134
29069, -6364.16748
29070,  46226.0625
29071, -8241.30762
29072,  1218.55066
29073,  53690.44922
29074, -9037.9834
29075, -6988.14063
29076,  2114.5957
29077, -506.80338
29078,  93.03815
29079,  1722.08264
29080, -573.64465
29081,  19.21354
29082,  1696.63
29083, -28.4237
29084, -286.70435
29085,  2740.80518
29086, -410.82639
29087, -184.83638
29088,  1209.8822
29089, -3.4424
29090, -143.28229
29091,  61.52518
29092, -11.5399
29093, -22.29178
29094,  1880.401
29095, -950.83496
29096,  156.84148
29097,  4653.78125
29098, -222.1402
29099, -444.99573
29100,  5941.30713
29101,  110.24828
29102, -1057.73669
29103,  40293.80078
29104, -9684.01855
29105, -2774.20215
29106,  17521.27734
29107, -1620.13672
29108, -2942.04956
29109,  61627.70313
29110, -10871.16992
29111, -4401.21875
29112,  7846.20898
29113, -1085.94226
29114, -1354.52002
29115,  27183.95313
29116, -5620.771
29117, -630.70428
29118,  33770.94922
29119, -2574.77734
29120, -4945.00439
29121,  27336.39063
29122,  32.07373
29123, -1460.82715
29124,  43338.47266
29125, -9440.72266
29126, -2149.15845
29127,  67029.91406
29128, -5628.89502
29129, -3438.79736
29130,  33193.34766
29131, -4595.43164
29132, -5303.39258
29133,  37235.50781
29134, -9470.2207
29135, -4456.25732
29136,  19964.18945
29137, -4740.70703
29138, -759.37415
29139,  90185.96875
29140, -9184.7168
29141, -6217.81055
29142,  50439.25781
29143, -11614.40039
29144, -7139.04736
29145,  36144.33594
29146, -2762.69727
29147, -5983.625
29148,  38773.64453
29149, -5003.48633
29150, -341.54004
29151,  52571.89453
29152, -1153.22925
29153, -11005.30078
29154,  36722.54297
29155, -5942.87109
29156, -6090.19727
29157,  33890.05469
29158, -4273.9458
29159, -3501.05591
29160,  27255.38867
29161, -4956.20654
29162, -757.91418
29163,  21500.0918
29164, -2793.48682
29165, -2569.60205
29166,  84663.75781
29167, -6483.9082
29168, -11952.50391
29169,  28603.78125
29170, -6180.40771
29171, -1352.53931
29172,  25124.42773
29173, -240.18279
29174, -5005.76563
29175,  43340.13672
29176, -894.68158
29177, -3877.10522
29178,  34126.15625
29179,  766.53534
29180, -9847.18359
29181,  63006.26172
29182, -8650.82227
29183, -7977.60449
29184,  25477.45117
29185, -5874.5459
29186, -5410.19385
29187,  20518.01953
29188, -1423.77942
29189, -3643.46118
29190,  98011.66406
29191, -26933.24805
29192, -7462.375
29193,  127836.125
29194, -13703.19727
29195, -10703.0459
29196,  117507.84375
29197, -1474.6792
29198, -25667.05664
29199,  29800.64844
29200, -5093.25293
29201, -3726.91699
29202,  2579.92114
29203, -90.82378
29204, -568.771
29205,  4510.71533
29206, -473.74384
29207,  264.50653
29208,  2392.2478
29209, -512.88953
29210, -695.57062
29211,  9029.86914
29212, -3393.07446
29213, -1116.59436
29214,  1590.11475
29215, -121.99818
29216, -150.1571
29217,  4300.87988
29218, -474.841
29219, -1028.78333
29220,  1760.45862
29221, -109.20182
29222, -270.25073
29223,  3486.896
29224, -621.83533
29225, -532.31519
29226,  2999.51709
29227, -114.25514
29228, -571.53931
29229,  2021.62939
29230, -134.52466
29231, -580.98181
29232,  5797.2334
29233, -1497.92139
29234, -719.66107
29235,  2488.86646
29236, -183.77283
29237,  181.35828
29238,  4673.51025
29239, -997.44312
29240, -425.14597
29241,  14217.22754
29242,  604.66235
29243, -3393.10742
29244,  18140.01758
29245, -1635.24951
29246, -2669.33496
29247,  17761.91406
29248, -1658.03284
29249, -1837.22864
29250,  11335.13574
29251, -3732.87378
29252, -901.47131
29253,  4273.63086
29254, -594.85803
29255, -602.815
29256,  19196.5293
29257, -5927.69287
29258,  1289.5387
29259,  23258.39453
29260, -1933.39038
29261, -1346.01917
29262,  10319.53613
29263, -4310.18457
29264, -267.61963
29265,  4061.36621
29266, -1568.18701
29267,  15.13667
29268,  10355.3291
29269, -1566.44275
29270,  586.90509
29271,  21536.45508
29272,  1715.55042
29273, -3785.29492
29274,  23815.76172
29275, -1388.3717
29276, -2862.6355
29277,  6732.43213
29278, -3702.32593
29279,  257.79675
29280,  18458.73438
29281, -2686.59375
29282,  615.6123
29283,  8555.21191
29284,  3.49442
29285,  41.40993
29286,  22000.83594
29287, -699.59174
29288, -1527.85461
29289,  16026.85547
29290,  479.07925
29291, -2910.97168
29292,  13363.45801
29293, -4722.81934
29294, -75.06262
29295,  22261.95313
29296, -2259.74854
29297, -3183.14722
29298,  11480.28125
29299, -2928.11353
29300, -207.07326
29301,  7098.37939
29302, -873.8512
29303, -708.07355
29304,  14512.68359
29305, -3900.47266
29306, -1749.69067
29307,  7903.75732
29308, -3336.37964
29309, -1243.23401
29310,  26616.45508
29311, -1697.396
29312, -5511.52783
29313,  32740.00
29314, -456.2533
29315, -4147.81006
29316,  27696.85938
29317, -8373.45801
29318, -1402.79724
29319,  12448.70605
29320, -2151.18677
29321, -178.59999
29322,  22779.26758
29323, -5602.17773
29324,  278.96506
29325,  16433.12109
29326,  1308.26721
29327, -639.95422
29328,  32376.59766
29329, -1747.37964
29330,  1859.78943
29331,  7140.77783
29332, -950.96472
29333, -609.69922
29334,  4503.50195
29335, -899.25739
29336,  17.02282
29337,  16062.75293
29338, -2717.60596
29339, -2581.97876
29340,  9708.37305
29341, -3907.80029
29342,  109.01818
29343,  26522.68164
29344, -3965.20239
29345, -4150.40967
29346,  7058.28271
29347, -2143.09595
29348,  128.79784
29349,  4513.78223
29350, -903.41089
29351, -101.66379
29352,  16684.55078
29353, -137.04663
29354, -2081.93628
29355,  12943.17188
29356, -1390.7522
29357, -1216.56506
29358,  89562.96094
29359, -8581.80664
29360, -3510.31934
29361,  36438.00
29362, -1453.55029
29363, -1206.86829
29364,  28324.29102
29365, -2408.75098
29366, -2585.43945
29367,  34417.54688
29368, -4347.31494
29369, -272.00134
29370,  44638.55078
29371, -4540.4209
29372, -1840.2373
29373,  35782.75
29374, -718.9198
29375, -5351.47949
29376,  34481.32031
29377, -6966.59473
29378, -3271.229
29379,  70718.24219
29380, -12523.60742
29381, -18055.17773
29382,  33005.875
29383, -4750.58057
29384, -5611.57959
29385,  88328.78906
29386, -21715.88477
29387, -2855.98364
29388,  11119.18359
29389, -1729.47693
29390, -843.2312
29391,  9765.32227
29392, -2148.87549
29393, -1140.33716
29394,  3410.76807
29395, -811.21783
29396, -291.77023
29397,  14461.32617
29398, -2439.91724
29399, -2183.83228
29400,  17941.81445
29401, -7007.78857
29402, -1399.47534
29403,  40365.07422
29404, -6043.47168
29405, -2807.13623
29406,  68325.17188
29407, -4388.10352
29408, -11118.04395
29409,  20079.56055
29410, -1532.23694
29411, -1905.60999
29412,  108121.72656
29413, -16208.2832
29414,  3612.19922
29415,  44381.06641
29416, -5316.97266
29417, -5718.90918
29418,  15479.65234
29419, -643.3902
29420, -2327.72559
29421,  14906.4707
29422, -1527.23987
29423, -2780.28735
29424,  65974.95313
29425, -1870.15674
29426, -6164.09961
29427,  31147.00781
29428, -4063.54419
29429, -403.91473
29430,  100328.32813
29431, -4907.5127
29432, -8861.35449
29433,  31505.13477
29434, -4646.05029
29435, -4151.85693
29436,  48752.05078
29437, -2974.82715
29438, -3265.10034
29439,  45317.45703
29440, -4658.37695
29441, -3021.46948
29442,  9308.20703
29443, -2620.04272
29444,  628.43085
29445,  21742.63281
29446, -3343.60596
29447, -3135.21631
29448,  18017.75195
29449, -963.22858
29450, -4012.33374
29451,  127482.13281
29452, -18424.07227
29453, -10655.27637
29454,  36079.78125
29455, -3066.63965
29456, -1472.14539
29457,  34886.66406
29458, -3700.3689
29459, -4060.08325
29460,  47611.66406
29461, -7962.04395
29462, -5849.66016
29463,  59546.23828
29464, -6520.81543
29465, -8315.73926
29466,  32376.85938
29467, -1856.06812
29468, -4362.36133
29469,  66771.84375
29470, -5432.12109
29471, -3716.13794
29472,  29060.50781
29473, -3143.90796
29474, -1044.16321
29475,  36746.25
29476, -3401.40552
29477, -4684.31787
29478,  21555.79492
29479, -4060.48901
29480, -3961.21655
29481,  30379.9375
29482, -5139.56055
29483, -986.65588
29484,  75113.03125
29485, -3294.1731
29486, -12597.32324
29487,  15055.0752
29488, -974.40631
29489, -3059.25488
29490,  18277.18945
29491, -4531.25635
29492, -82.35594
29493,  34261.37891
29494, -5920.83105
29495, -578.91901
29496,  8577.64453
29497, -2480.48047
29498,  169.11902
29499,  10018.24121
29500, -1643.81641
29501, -2205.79248
29502,  14562.55957
29503, -1436.47192
29504, -686.6712
29505,  60134.60156
29506, -8611.77832
29507, -14201.64063
29508,  35745.10156
29509, -7741.1626
29510,  1262.81982
29511,  41838.71484
29512, -6492.60596
29513, -7935.2876
29514,  34118.51172
29515, -6038.14014
29516, -4428.16113
29517,  9939.55762
29518, -2499.68481
29519, -714.21967
29520,  52641.03516
29521,  682.10266
29522, -10781.9834
29523,  41953.58203
29524, -5473.52441
29525,  1671.87622
29526,  3754.55981
29527, -166.23074
29528, -782.83282
29529,  17333.89258
29530, -1075.30078
29531, -4326.55225
29532,  105226.40625
29533, -27882.55664
29534,  1097.28137
29535,  31075.11328
29536, -1746.99976
29537, -3623.31812
29538,  59418.46094
29539, -6072.72754
29540, -5255.57715
29541,  10462.61621
29542, -1212.60278
29543, -1271.31531
29544,  44542.8125
29545, -4361.61035
29546, -1356.44763
29547,  29135.38867
29548, -5108.02881
29549, -5167.64502
29550,  67845.01563
29551, -13919.67676
29552, -9307.625
29553,  7785.03906
29554,  2714.7373
29555, -954.49799
29556,  11279.74023
29557, -632.12628
29558, -2758.88208
29559,  7761.58936
29560,  857.16516
29561, -1655.63672
29562,  47728.22656
29563, -2627.0918
29564, -10499.01367
29565,  38679.50391
29566, -5282.76465
29567, -3097.56299
29568,  41284.49219
29569, -8538.33789
29570, -869.7041
29571,  18284.70508
29572, -2403.06348
29573, -556.60742
29574,  31595.38672
29575, -472.49097
29576, -6491.13477
29577,  17850.51367
29578, -812.83453
29579, -1475.89648
29580,  16878.30664
29581, -713.00531
29582,  261.09146
29583,  68136.77344
29584, -8857.35938
29585, -2458.58276
29586,  8478.92285
29587,  468.21979
29588, -997.84265
29589,  32692.18555
29590, -6279.91504
29591, -1545.70142
29592,  41753.53125
29593, -7279.9585
29594, -2746.67358
29595,  2592.90332
29596, -298.41742
29597, -600.97424
29598,  30444.6875
29599, -4405.50488
29600, -3087.50659
29601,  14330.41895
29602, -2860.6499
29603, -283.05994
29604,  43201.59375
29605, -8945.25977
29606,  19.99496
29607,  7052.31055
29608, -626.06525
29609, -1019.65045
29610,  27569.83008
29611,  766.36108
29612, -2076.57666
29613,  89684.10156
29614, -7878.25586
29615, -23652.4043
29616,  25417.55273
29617, -3831.39209
29618, -3190.09082
29619,  39109.90234
29620, -6637.78027
29621,  1024.71826
29622,  9229.53711
29623, -481.54431
29624, -1038.31152
29625,  19929.49805
29626, -2271.04688
29627, -1946.10071
29628,  89094.04688
29629, -3976.12891
29630, -4816.13867
29631,  12655.8584
29632, -3928.80762
29633, -688.22321
29634,  10084.28027
29635,  425.11697
29636, -1723.42773
29637,  41282.03125
29638, -8829.07813
29639,  891.61151
29640,  67950.34375
29641,  76.674
29642, -19018.88281
29643,  106757.14063
29644, -4502.4873
29645, -12486.80469
29646,  65011.64453
29647, -8337.11719
29648, -835.18231
29649,  20886.82813
29650, -6154.11377
29651, -870.70392
29652,  24803.60547
29653, -6830.68994
29654,  8.016
29655,  42779.23047
29656, -4620.73828
29657, -9441.13477
29658,  8739.79395
29659, -1353.5437
29660, -965.36542
29661,  41120.81641
29662, -1656.23181
29663, -6449.5293
29664,  23470.55273
29665, -648.58783
29666, -5060.6543
29667,  27975.1543
29668, -5997.85742
29669, -136.40851
29670,  36636.27344
29671, -8067.62256
29672,  1561.35559
29673,  18629.82813
29674, -2725.16675
29675, -1801.11255
29676,  31533.86719
29677, -437.48633
29678, -6459.02344
29679,  10379.27344
29680, -2389.88794
29681, -1021.29492
29682,  38006.70703
29683, -5467.6416
29684,  221.78705
29685,  35805.03906
29686, -3211.86182
29687, -2904.05908
29688,  39539.17578
29689, -5330.99658
29690, -5976.98828
29691,  26816.02148
29692, -6883.70605
